channel_id	title	tags	country	default_language	videoCount	viewCount	subscriberCount	thumbnail
UCxcW6JYkMvq-URWGYuNOiCA	Tennis Now	['Sport', 'Tennis']	NA	NA	2090	87423710	143000	https://yt3.ggpht.com/a/AATXAJwktlcRslw9UcxN_L6TaSB69xqgI7jkWaXDk2oibho=s800-c-k-c0x00ffffff-no-rj
UCeCmnibUIaXUI1WEbUO7lVw	Essential Tennis - Lessons and Instruction for Passionate Players	['Tennis', 'Sport']	US	NA	1827	64220987	231000	https://yt3.ggpht.com/a/AATXAJybL52Kp5BWbvllkJLLtMke2cU1v65eMg217JhLOw=s800-c-k-c0x00ffffff-no-rj
UC_TNBWPjmGGNV3CA_vwK97Q	PingSkills	['Sport', 'Tennis', 'Lifestyle (sociology)']	AU	NA	696	62103592	202000	https://yt3.ggpht.com/a/AATXAJzZdLKKdpm86YlAX8jt-xE82dm8gV6LyH1n_QT6uw=s800-c-k-c0x00ffffff-no-rj
UCNMg6XDhRZI2QzL4pWOvP_w	Volleyball World	['Lifestyle (sociology)', 'Volleyball', 'Sport']	CH	NA	7066	306265041	941000	https://yt3.ggpht.com/a/AATXAJz6TzqIzXWLPHL00snYgmyyI01sDQI_-luPSrIKkA=s800-c-k-c0x00ffffff-no-rj
UCzuTOx2CkrLpNZ2kI0E6SAg	NickGalis Archive	['Sport', 'Basketball', 'Volleyball']	GR	NA	475	2738508	5540	https://yt3.ggpht.com/a/AATXAJzXdlYKTwsspAtjIcnDc0Scfx5hvUcA73jyyVaRDQ=s800-c-k-c0x00ffffff-no-rj
UCGKFpegl7pnPVBi6FhZd4kQ	SSUtv Sports	['Baseball', 'Sport', 'Volleyball', 'Basketball']	TW	zh-TW	4388	51828273	91400	https://yt3.ggpht.com/a/AATXAJzRXiqQI8OEx_z-NYNIlFhtKCmpCxXfLDUDfjNvjQ=s800-c-k-c0x00ffffff-no-rj
UCrDmZcV08sIsQEvit9mMvkw	PLUSPL	['Entertainment', 'Lifestyle (sociology)', 'Sport', 'Volleyball']	PL	NA	594	19594842	26900	https://yt3.ggpht.com/a/AATXAJx8CjAzhFiGxzyF8WfQlSPyHioMdzc3I6modk5-mA=s800-c-k-c0x00ffffff-no-rj
UCxVSCulhHXqcNU0DUj59uZQ	tv2ne1	['Volleyball', 'Sport', 'Boxing']	JP	NA	2799	77520298	70700	https://yt3.ggpht.com/a/AATXAJyipIFjfXYrRze4BFLUkO2a3uRXKKnMNvRNtFWg=s800-c-k-c0x00ffffff-no-rj
UC9JRoxMP1Pu4-JthpKXAOjA	Titans Volleyball	['Sport', 'Volleyball', 'Lifestyle (sociology)']	RU	NA	753	403789232	1380000	https://yt3.ggpht.com/a/AATXAJyf68VcsivsU153q_w1GBdx2dj65savpNx1eUDJ=s800-c-k-c0x00ffffff-no-rj
UCFjYnAyQybsQ6MCXxKX3WPA	VC 'Zenit-Kazan'	['Sport', 'Volleyball']	NA	NA	1480	23269163	104000	https://yt3.ggpht.com/a/AATXAJwCgbwE0lgACTDNXb_Wvdn4NYOpurDJ7KscEYH9_Q=s800-c-k-c0x00ffffff-no-rj
UCG2X26L96B7kod6JSFgZ2jA	Poohsan1053	['Vehicle', 'Lifestyle (sociology)', 'Sport', 'Volleyball']	JP	ja	845	1586111	NA	https://yt3.ggpht.com/a/AATXAJyzr8qBskDYvGLTyKK2mwbGBo1VxfZqTLL4oSgK8Q=s800-c-k-c0x00ffffff-no-rj
UCoEMagRUvrXELuJZwS4DevA	Elevate Yourself	['Lifestyle (sociology)', 'Sport', 'Volleyball', 'Basketball', 'Physical fitness']	US	NA	1203	81738885	376000	https://yt3.ggpht.com/a/AATXAJynlLq-BYYcSx6FKu3MLmI67lkSje8EUmMgqFcs0g=s800-c-k-c0x00ffffff-no-rj
UCWovkWYgVrH4ytL3qT2B1MA	Best of Volleyball	['Lifestyle (sociology)', 'Sport', 'Volleyball']	NA	NA	268	490683	853	https://yt3.ggpht.com/a/AATXAJxYRIVOHiIZYNs1cSY3K2AboFwgFRZMsD1AEU48=s800-c-k-c0x00ffffff-no-rj
UCoVKRbpoZ_TaK8Dhc2r5btA	Epic Volleyball	['Volleyball', 'Lifestyle (sociology)', 'Sport', 'Physical fitness']	UA	en	75	8100113	512000	https://yt3.ggpht.com/a/AATXAJzmnX3CUDrrxXWGQkjLdAtWVb8wosJ4DvUSH1LSNQ=s800-c-k-c0x00ffffff-no-rj
UCzUNrOFGh-VlivEWVy8L4Kw	IFF Floorball - Channel 2	['Volleyball', 'Sport']	NA	NA	940	2683547	18600	https://yt3.ggpht.com/a/AATXAJw7ouCVS3KWEOHUGHFnhoG4KX0XGj7jtzRc8iIJ=s800-c-k-c0x00ffffff-no-rj
UC8XRC858pOERvclUDb_d7rg	European Volleyball	['Volleyball', 'Sport']	LU	NA	2779	19003826	79900	https://yt3.ggpht.com/a/AATXAJw3Ixs39Fb7enc-OssVPZ90cWqOdL1Yn41eZMepmw=s800-c-k-c0x00ffffff-no-rj
UC5KSl4UEaCJe62SPQjCtG4g	Vôlei Brasil Excelência	['Sport', 'Volleyball', 'Lifestyle (sociology)']	NA	NA	275	6833587	20700	https://yt3.ggpht.com/a/AATXAJxOru039trVEarqDKK5i6KTGWiSGXgVX-T9XthK=s800-c-k-c0x00ffffff-no-rj
UCCZRPN6Zw5qItHUyXX8BwhQ	AVCA Volleyball	['Sport', 'Volleyball']	NA	NA	911	6048163	23100	https://yt3.ggpht.com/a/AATXAJw4GapNky0QblCNbtoxMt-YREUnziYTtuKLlM06Zg=s800-c-k-c0x00ffffff-no-rj
UC3Ov24VT6jT4WwTRN22kWgA	penueljoshbarrina	['Sport', 'Volleyball', 'Physical fitness', 'Basketball', 'Lifestyle (sociology)']	US	NA	1330	6960208	20900	https://yt3.ggpht.com/a/AATXAJyDk1TiQf6ksfngpA3AIF1Z46cwmweaVEPlsH7ATQ=s800-c-k-c0x00ffffff-no-rj
UCUhAEljbC3MwnI9-ueItMQA	IHF	['Sport', 'Volleyball']	NA	NA	1980	9554774	58500	https://yt3.ggpht.com/a/AATXAJwlafWopVkLx_82X-lVPZt9BnpPI7qc2vggcZrL4vI=s800-c-k-c0x00ffffff-no-rj
UCF0hDrh9A45LVobyT2ZkXOg	バドミントン情報 SMASH and NET.TV	['Sport', 'Volleyball']	NA	NA	2234	71268768	60000	https://yt3.ggpht.com/a/AATXAJzFJXKzuHlyfz3BwWJtV0ZiTGVyYplkBHFoYP7D=s800-c-k-c0x00ffffff-no-rj
UCU9qXmIDsn7qY4dlksXlPxw	Ball State Sports Link	['American football', 'Volleyball', 'Sport', 'Basketball']	US	NA	1332	1372794	NA	https://yt3.ggpht.com/a/AATXAJwkY2bH_wxl2NYNL31faWWPhdb3eaZBajkTK1pOFQ=s800-c-k-c0x00ffffff-no-rj
UCIg4xdfCK3K7sXHmabs1IkQ	Proliga_Official	['Sport', 'Volleyball', 'Lifestyle (sociology)']	ID	NA	827	72247243	429000	https://yt3.ggpht.com/a/AATXAJyHRh0EMt7DcYJXeuW_ROoe-ENHUKerIKyTqoCJ-Q=s800-c-k-c0x00ffffff-no-rj
UCdKyM0XmuvQrD0o5TNhUtkQ	明鏡火拍	['Politics', 'Society']	US	NA	23456	273548333	NA	https://yt3.ggpht.com/a/AATXAJx5Cju72bsZhKO0Cw5p28OElTHCMqBbBL7zJt57=s800-c-k-c0x00ffffff-no-rj
UC8-Th83bH_thdKZDJCrn88g	The Tonight Show Starring Jimmy Fallon	['Humour', 'Music', 'Television program', 'Entertainment']	US	NA	6214	13155104960	26800000	https://yt3.ggpht.com/a/AATXAJwxKCbp2La4ABpu5KQmRxSUS6Xjni4YrkwaTMlsXw=s800-c-k-c0x00ffffff-no-rj
UCWJ2lWNubArHWmf3FIHbfcQ	NBA	['Basketball', 'Sport']	US	NA	33862	7545524247	15300000	https://yt3.ggpht.com/a/AATXAJx70Y57iE1UhGn64LzdI4Rf5Aw5jNrl1vK6SULWuA=s800-c-k-c0x00ffffff-no-rj
UCrXUsMBcfTVqwAS7DKg9C0Q	YouTube Japan 公式チャンネル	['Entertainment', 'Music']	NA	NA	112	271580727	1350000	https://yt3.ggpht.com/a/AATXAJzrgQq0KSoTkPqJC_0S7m6Q7SB0Tt9bPQrk1TFG1Q=s800-c-k-c0x00ffffff-no-rj
UCHkj014U2CQ2Nv0UZeYpE_A	JustinBieberVEVO	['Music', 'Pop music']	US	en	159	21416766492	32400000	https://yt3.ggpht.com/ytc/AAUvwnjpa2md8Bfk-LdYllfDdWWdF6CpKebvAlI5NifS6Q=s800-c-k-c0x00ffffff-no-rj-mo
UCJ0uqCI0Vqr2Rrt1HseGirg	The Late Late Show with James Corden	['Humour', 'Entertainment', 'Music', 'Television program']	NA	NA	4398	8317279819	24900000	https://yt3.ggpht.com/ytc/AAUvwnjKZzo8-_rAO92q9gic210DyiRYMBxwjtxy_JD6VA=s800-c-k-c0x00ffffff-no-rj
UCANLZYMidaCbLQFWXBC95Jg	TaylorSwiftVEVO	['Pop music', 'Music', 'Independent music']	US	en	147	19716762191	26400000	https://yt3.ggpht.com/a/AATXAJymPwE0-PXbFjcJDrZ9unwi5qXZq3dWLB53ha7nwZw=s800-c-k-c0x00ffffff-no-rj-mo
UCbW18JZRgko_mOGm5er8Yzg	OneDirectionVEVO	['Pop music', 'Music']	NA	en	266	9996101855	22300000	https://yt3.ggpht.com/a/AATXAJwssDee1fz9wsaA7iUIFahIM8vDtEe3uYsxdiP1LU4=s800-c-k-c0x00ffffff-no-rj-mo
UCuaFvcY4MhZY3U43mMt1dYQ	Walt Disney Studios	['Film', 'Entertainment']	US	NA	1163	1498750264	3730000	https://yt3.ggpht.com/a/AATXAJxuwErC6lmYP86AM2zb8yBsKDVCfh5vbjmbgp4Zpw=s800-c-k-c0x00ffffff-no-rj
UCvC4D8onUfXzvjTOM-dBfEA	Marvel Entertainment	['Role-playing video game', 'Action game', 'Video game culture', 'Entertainment', 'Film']	US	NA	7015	3419235112	14400000	https://yt3.ggpht.com/a/AATXAJxm-m50k1df64kSXBqW9k5AVmpropl_-UplP7SE2Ho=s800-c-k-c0x00ffffff-no-rj
UCGIY_O-8vW4rfX98KlMkvRg	Nintendo	['Action game', 'Role-playing video game', 'Video game culture']	US	NA	4522	2422394164	7310000	https://yt3.ggpht.com/a/AATXAJzNin68CJKyj5rXYJU1hRQRmHwVCNzF5bk0HN2k1g=s800-c-k-c0x00ffffff-no-rj
UC0VOyT2OCBKdQhF3BAbZ-1g	ArianaGrandeVevo	['Music', 'Pop music']	NA	en	127	15082002513	18200000	https://yt3.ggpht.com/a/AATXAJzjvb_P4glrCLRKwPesFyG9F8pjpofFMmBgEVMR4A=s800-c-k-c0x00ffffff-no-rj-mo
UCAuUUnT6oDeKwE6v1NGQxug	TED	['Society']	US	NA	3515	1938250663	18400000	https://yt3.ggpht.com/a/AATXAJx6-1vXoG-hTU7F7S5A7QtDmQwbJhdMf3jM5nA5XQ=s800-c-k-c0x00ffffff-no-rj
UCiWLfSweyRNmLpgEHekhoAg	ESPN	['Sport', 'Basketball', 'American football']	US	NA	34695	6552579126	7470000	https://yt3.ggpht.com/a/AATXAJzhOh9WaJ3xwOZVhgRW8dOIPMtEPACe9CqUyK_YJjk=s800-c-k-c0x00ffffff-no-rj
UCDVYQ4Zhbm3S2dlz7P1GBDg	NFL	['Lifestyle (sociology)', 'Sport', 'American football']	NA	NA	19911	4849120355	7160000	https://yt3.ggpht.com/a/AATXAJzD41ClldhL3hGKLlBLRE43wD5fVHkktex9fvFhj8E=s800-c-k-c0x00ffffff-no-rj
UCE_M8A5yxnLfW0KghEeajjw	Apple	['Lifestyle (sociology)', 'Technology']	US	NA	189	797586758	13600000	https://yt3.ggpht.com/a/AATXAJzLJovKyZ7JLdndJ5foqqFL-Xt8Zm28UtEuFRW2Gg=s800-c-k-c0x00ffffff-no-rj
UCTl3QQTvqHFjurroKxexy2Q	Olympic	['Sport']	NA	NA	8242	2474726170	5050000	https://yt3.ggpht.com/a/AATXAJxaEVnv7vIKtvHFLeFvYECS23C-MSDSaQptHlEKHmQ=s800-c-k-c0x00ffffff-no-rj
UCDPM_n1atn2ijUwHd0NNRQw	Coldplay	['Rock music', 'Independent music', 'Pop music', 'Music']	GB	NA	264	10915869890	17800000	https://yt3.ggpht.com/a/AATXAJwuEpRs3K0n_bTwl16giLmpy-Y9oF1C3zRByh_Frw=s800-c-k-c0x00ffffff-no-rj-mo
UCZGYJFUizSax-yElQaFDp5Q	Star Wars	['Video game culture', 'Action game', 'Entertainment', 'Film', 'Role-playing video game']	US	NA	1405	1142950614	3450000	https://yt3.ggpht.com/a/AATXAJyDEXEgRJnPywlrOl8U6g1_p9gjIUWL3j1GOKAJVSo=s800-c-k-c0x00ffffff-no-rj
UCB_qr75-ydFVKSF9Dmo6izg	FORMULA 1	['Lifestyle (sociology)', 'Vehicle', 'Racing video game', 'Sport', 'Motorsport']	NA	NA	3337	2304120324	4520000	https://yt3.ggpht.com/a/AATXAJwnI7hAttHYVkeClD3EpFZwLVTtG7wUNwIQ_zKoZg=s800-c-k-c0x00ffffff-no-rj
UC8-Th83bH_thdKZDJCrn88g	The Tonight Show Starring Jimmy Fallon	['Entertainment', 'Television program', 'Humour', 'Music']	US	NA	6214	13155104960	26800000	https://yt3.ggpht.com/a/AATXAJwxKCbp2La4ABpu5KQmRxSUS6Xjni4YrkwaTMlsXw=s800-c-k-c0x00ffffff-no-rj
UCp0hYYBW6IMayGgR-WeoCvQ	TheEllenShow	['Entertainment', 'Television program']	US	NA	12381	20974051823	37600000	https://yt3.ggpht.com/a/AATXAJyRiR3dtokHPvb6a-0C-ZUTIK-9MhqF18i889yo3g=s800-c-k-c0x00ffffff-no-rj
UCJ0uqCI0Vqr2Rrt1HseGirg	The Late Late Show with James Corden	['Entertainment', 'Television program', 'Music', 'Humour']	NA	NA	4398	8317279819	24900000	https://yt3.ggpht.com/ytc/AAUvwnjKZzo8-_rAO92q9gic210DyiRYMBxwjtxy_JD6VA=s800-c-k-c0x00ffffff-no-rj
UCq2xl8Soe_NxR9EzLmahcTA	Уральские Пельмени	['Performing arts', 'Entertainment', 'Television program', 'Humour']	AE	NA	660	1403309099	4350000	https://yt3.ggpht.com/a/AATXAJwFwlWkf-qw-hYTk9a9CCRv7V9kH5vXPi6cgieTJg=s800-c-k-c0x00ffffff-no-rj
UCkAGrHCLFmlK3H2kd6isipg	Mr Bean	['Television program', 'Humour', 'Film', 'Entertainment']	NA	NA	1983	7724771596	24500000	https://yt3.ggpht.com/a/AATXAJykcQGxkeCgad5bIkXRPS8anx5WMwVbW2k3scokDQ=s800-c-k-c0x00ffffff-no-rj
UCMfZ_z0LUm805JOZLktl2QQ	HooplaKidz TV - Funny Cartoons For Children	['Music', 'Humour', 'Film', 'Entertainment']	US	NA	576	1297024551	3740000	https://yt3.ggpht.com/a/AATXAJzN7oeG-c2SUPStAQJp5uV5HaYOVCrY9snrYWGxVw=s800-c-k-c0x00ffffff-no-rj
UCvScgo6mAvbMEjszK4sSj6g	YouTube India Spotlight	['Film', 'Humour', 'Entertainment']	IN	NA	82	294387941	2580000	https://yt3.ggpht.com/a/AATXAJwVd66juJOdxaJIf71LC__faoigg3dq4ItjWF_3nJA=s800-c-k-c0x00ffffff-no-rj
UCsZXuHKonP9utl5q2hFCkgA	Studio C	['Entertainment', 'Television program', 'Performing arts', 'Film', 'Humour']	US	NA	1098	2230257533	2490000	https://yt3.ggpht.com/a/AATXAJwjXG-mR3SxTOzS4-xUawRCdstXOeafowfdgzGZ_w=s800-c-k-c0x00ffffff-no-rj
UCtZAaljDNIsIAIhwYYzvEiw	The Bee Family	['Lifestyle (sociology)', 'Humour', 'Entertainment', 'Food']	US	NA	835	2531351700	9160000	https://yt3.ggpht.com/a/AATXAJymQRG7KDzPt4lzTsjLSWN42zLtq9Kp0YOAjP-MyQ=s800-c-k-c0x00ffffff-no-rj
UCHPbrkmgqJpoKaGxrUmbMvA	Фильмы и Сериалы Студии Квартал 95	['Television program', 'Humour', 'Film', 'Entertainment']	UA	NA	459	2907980361	2830000	https://yt3.ggpht.com/a/AATXAJxaKdsZo34DicgXiTYP06R0hKUXhBw2ue--uv-CFQ=s800-c-k-c0x00ffffff-no-rj
UCax-4TdDh3oetlyh-GoL7UA	TRT TV	['Humour', 'Entertainment', 'Music', 'Vehicle', 'Film']	US	NA	2240	2897103863	2960000	https://yt3.ggpht.com/a/AATXAJwup4AX2fO7lHEyy-h0Mb9eXtMkjdVWXOFfx9mVig=s800-c-k-c0x00ffffff-no-rj
UC2ccm1GajfSujz7T18d7cKA	BBC Studios	['Entertainment', 'Television program', 'Film', 'Humour']	NA	NA	5912	1901583334	2870000	https://yt3.ggpht.com/a/AATXAJzlIXWQGzot2F17hbQwougoWNc9HvKPxonWVAaC=s800-c-k-c0x00ffffff-no-rj
UC2MXy4PrVCDt9nduHrdPtuQ	Late Motiv en Movistar+	['Television program', 'Humour', 'Entertainment']	ES	NA	2633	548525618	762000	https://yt3.ggpht.com/a/AATXAJz0fXmLlaF92nt-phDmcdfsD1CJsRXBHBJM8vcHAw=s800-c-k-c0x00ffffff-no-rj
UCzBdhZzaL63vQ6FdGFRvtcA	Телеканал ТЕТ	['Humour', 'Entertainment', 'Television program', 'Film']	GB	NA	4819	703703763	1220000	https://yt3.ggpht.com/a/AATXAJw8unvNWeCf2d3sYdC2Yt1GJZtZ1dIlH-NU75yx0GM=s800-c-k-c0x00ffffff-no-rj
UCJhEfZoLs5P_idxX--yhWOA	Çok Güzel Hareketler	['Performing arts', 'Television program', 'Film', 'Humour', 'Entertainment']	TR	NA	1028	2234355693	2530000	https://yt3.ggpht.com/a/AATXAJzXwCuzrevRUI91dAVcnKb5ZyBMf4iaDAc0NlsdBA=s800-c-k-c0x00ffffff-no-rj
UC0BO3fbxTXKFmMT-3qlo4-g	Рассмеши Комика - Официальный Канал	['Humour', 'Television program', 'Entertainment', 'Film', 'Performing arts']	UA	NA	770	459163622	949000	https://yt3.ggpht.com/a/AATXAJwvYxXWNsZMSA1lEE9j8up48jqMr3tIxnwoAbV5=s800-c-k-c0x00ffffff-no-rj
UCniI-BQk7qAtXNmmz40LSdg	Kedoo Toons TV - Funny Animations for Kids	['Humour', 'Entertainment', 'Film']	US	NA	656	1448497596	3530000	https://yt3.ggpht.com/ytc/AAUvwnjtPRSvpri0g2r7C0FSSbl8g1NcKOWlzHIWcKBfUg=s800-c-k-c0x00ffffff-no-rj
UCYM04a9yva0wMQ7bPlii4rg	4 AMIGOS STAND UP COMEDY	['Performing arts', 'Humour', 'Entertainment', 'Film']	NA	NA	223	448407446	3570000	https://yt3.ggpht.com/a/AATXAJz9-jOFfTQsm09wLy0RlQmFh4AKqTzjcuoWfkXNLA=s800-c-k-c0x00ffffff-no-rj
UCgCudMsK-kxYxB2RgiS3bzQ	TBS	['Film', 'Humour', 'Entertainment', 'Television program']	US	NA	3096	710483230	1140000	https://yt3.ggpht.com/ytc/AAUvwnjCXJ_Lxizk-79KthNQfI15sH1_-jF0IgyJKwrA_Q=s800-c-k-c0x00ffffff-no-rj
UCbcFvr3JR2_1OWkvLR9uFhg	Bruna Louise	['Performing arts', 'Film', 'Humour', 'Entertainment', 'Lifestyle (sociology)']	NA	NA	187	142069598	2450000	https://yt3.ggpht.com/a/AATXAJzDUJYQ0nXRsnL6wZ_ds1iTv5uEJ0X3LPWHHpXt=s800-c-k-c0x00ffffff-no-rj
UCuaFvcY4MhZY3U43mMt1dYQ	Walt Disney Studios	['Entertainment', 'Film']	US	NA	1163	1498750264	3730000	https://yt3.ggpht.com/a/AATXAJxuwErC6lmYP86AM2zb8yBsKDVCfh5vbjmbgp4Zpw=s800-c-k-c0x00ffffff-no-rj
UCvC4D8onUfXzvjTOM-dBfEA	Marvel Entertainment	['Action game', 'Entertainment', 'Role-playing video game', 'Video game culture', 'Film']	US	NA	7015	3419235112	14400000	https://yt3.ggpht.com/a/AATXAJxm-m50k1df64kSXBqW9k5AVmpropl_-UplP7SE2Ho=s800-c-k-c0x00ffffff-no-rj
UCq7OHvWO6Z3u-LztFdrcU-g	Illumination	['Entertainment', 'Film']	US	NA	333	1687038205	2270000	https://yt3.ggpht.com/a/AATXAJxpVV6_vQ-ulNjvDj8WM6HiKXy2KQduLjzmTyxflA=s800-c-k-c0x00ffffff-no-rj
UC2C_jShtL725hvbm1arSV9w	CGP Grey	['Entertainment', 'Knowledge', 'Film']	GB	NA	164	604348895	4530000	https://yt3.ggpht.com/a/AATXAJwaTfk4dEmsJlGE92Dmv4r5l7elpFRKQbiTIYCl=s800-c-k-c0x00ffffff-no-rj
UCsXVk37bltHxD1rDPwtNM8Q	Kurzgesagt – In a Nutshell	['Entertainment', 'Film', 'Knowledge']	DE	NA	131	1168548325	13400000	https://yt3.ggpht.com/a/AATXAJzX2EgbPgRYbO3fna7o0iAptB3fYSOwJNVRfL_HqA=s800-c-k-c0x00ffffff-no-rj
UCLsooMJoIpl_7ux2jvdPB-Q	Super Simple Songs - Kids Songs	['Music', 'Entertainment', 'Film']	CA	en	524	23944895026	25400000	https://yt3.ggpht.com/a/AATXAJzpaxCRt7BMrgtgg6YaxD8wgUZ4_LwzysCFpqCdKg=s800-c-k-c0x00ffffff-no-rj
UC2el0G8cIcOOdjlHy2KOBkQ	Барбоскины	['Film', 'Entertainment']	RU	NA	810	6206948107	5930000	https://yt3.ggpht.com/a/AATXAJwXuqcyOX1d5m0SK_3aGQDYvuCUNmJQTp1Cg8M93Q=s800-c-k-c0x00ffffff-no-rj
UCdgDIIKpFlpHB1L0LZnh5EQ	Лунтик	['Film', 'Entertainment']	RU	NA	1039	9434205275	5990000	https://yt3.ggpht.com/a/AATXAJyVWXneCE7S5Ajw3w8V93Jsx9SfAPHdDuXdk5PBMQ=s800-c-k-c0x00ffffff-no-rj
UCZGYJFUizSax-yElQaFDp5Q	Star Wars	['Role-playing video game', 'Film', 'Entertainment', 'Video game culture', 'Action game']	US	NA	1405	1142950614	3450000	https://yt3.ggpht.com/a/AATXAJyDEXEgRJnPywlrOl8U6g1_p9gjIUWL3j1GOKAJVSo=s800-c-k-c0x00ffffff-no-rj
UCH6vXjt-BA7QHl0KnfL-7RQ	Simon's Cat	['Entertainment', 'Film', 'Lifestyle (sociology)']	GB	NA	232	1180749565	5440000	https://yt3.ggpht.com/a/AATXAJwrZrcZrCw8khGz5qggF8m4JGVTWA6iU8j7NiaKtQ=s800-c-k-c0x00ffffff-no-rj
UCsooa4yRKGN_zEE8iknghZA	TED-Ed	['Knowledge', 'Entertainment', 'Film']	US	NA	1746	2150472236	12700000	https://yt3.ggpht.com/a/AATXAJxvfjw6Rn0yjs1Ni_ohsPi95C8yt66XgpppftgfGA=s800-c-k-c0x00ffffff-no-rj
UCP-Ng5SXUEt0VE-TXqRdL6g	LEGO	['Hobby', 'Film', 'Entertainment', 'Lifestyle (sociology)', 'Action game']	US	NA	23301	13025533723	10500000	https://yt3.ggpht.com/a/AATXAJxx57aaOvVA0uneLe3FJCv7paJFl4ZGY7m74jhXGAM=s800-c-k-c0x00ffffff-no-rj
UCejtUitnpnf8Be-v5NuDSLw	GundamInfo	['Entertainment', 'Film', 'Action game']	NA	NA	1384	524874671	1600000	https://yt3.ggpht.com/a/AATXAJz3HkM0UlkQQ8I_APnprwRy2U8GjbcCUtitA7Mmlw=s800-c-k-c0x00ffffff-no-rj
UCPWQWav6BpPvtanCtloXkiw	The CW Network	['Entertainment', 'Film', 'Television program']	US	NA	740	69476463	1330000	https://yt3.ggpht.com/ytc/AAUvwnh0Kgm9YlOwlSQB6QEMe9ufIEXxpZX5fVI0iw5JFSk=s800-c-k-c0x00ffffff-no-rj
UCBAb_DK4GYZqZR9MFA7y2Xg	Galinha Pintadinha	['Film', 'Music', 'Entertainment']	BR	NA	54	17393381584	24700000	https://yt3.ggpht.com/a/AATXAJySjIp-CNTzSYzF48CIPPSwkw3b_ZuHZBB_aKUb1w=s800-c-k-c0x00ffffff-no-rj-mo
UCeUYwh-WiIoG47ECQvQxKsA	TuTiTuTV	['Film', 'Entertainment', 'Lifestyle (sociology)', 'Music']	NA	NA	908	4159782038	3910000	https://yt3.ggpht.com/a/AATXAJxd7v11jFkR3kDfrkjeRWxSaCCgzDAz8MD09WAcGQ=s800-c-k-c0x00ffffff-no-rj
UCFctpiB_Hnlk3ejWfHqSm6Q	The Official Pokémon YouTube channel	['Film', 'Video game culture', 'Entertainment', 'Role-playing video game']	US	NA	1386	1063049936	3770000	https://yt3.ggpht.com/a/AATXAJz5lxOGe7EBzHT-kuA2yCCt_pLFH_QTX7L3LRgpdw=s800-c-k-c0x00ffffff-no-rj
UCEbPgdUbZgme40WpYmR0ocA	東映特撮YouTube Official	['Entertainment', 'Film', 'Television program']	JP	NA	712	411447929	1200000	https://yt3.ggpht.com/a/AATXAJwe1_qkJxAQtjF3usHPNzZIf0jEq6_CDpk5XNupsw=s800-c-k-c0x00ffffff-no-rj
UCsZXuHKonP9utl5q2hFCkgA	Studio C	['Entertainment', 'Humour', 'Television program', 'Film', 'Performing arts']	US	NA	1098	2230257533	2490000	https://yt3.ggpht.com/a/AATXAJwjXG-mR3SxTOzS4-xUawRCdstXOeafowfdgzGZ_w=s800-c-k-c0x00ffffff-no-rj
UC_976xMxPgzIa290Hqtk-9g	Walt Disney Animation Studios	['Music', 'Film', 'Lifestyle (sociology)', 'Entertainment']	US	NA	428	2793359156	4500000	https://yt3.ggpht.com/a/AATXAJyFDapVXMckkAzt1OIDZk-5wgWzIz0zxdqg1GQA=s800-c-k-c0x00ffffff-no-rj
UCEY1ejsweY4DgMwOVJeEaBA	The X Factor UK	['Entertainment', 'Television program', 'Music', 'Pop music', 'Performing arts']	GB	NA	4723	6410807747	8630000	https://yt3.ggpht.com/a/AATXAJyaMaWnuv-PL_iUAD891EVmR6XhQUmFwvjGfvZaWg=s800-c-k-c0x00ffffff-no-rj
UCUtZaxDF3hD5VK4xRYFBePQ	Britain's Got Talent	['Television program', 'Music', 'Entertainment', 'Performing arts']	GB	NA	2900	9041198217	16000000	https://yt3.ggpht.com/a/AATXAJxeY5tL22mklWHxMFGAKjHjoCFaOAmqg48WkJwZNw=s800-c-k-c0x00ffffff-no-rj
UCT2X19JJaJGUN7mrYuImANQ	America's Got Talent	['Performing arts', 'Entertainment', 'Music', 'Television program']	US	NA	2424	3715085669	18200000	https://yt3.ggpht.com/a/AATXAJyP5OV_-fG10ThAorzGWrRioh2OZDLGPZc1D4dXrlc=s800-c-k-c0x00ffffff-no-rj
UC5OrDvL9DscpcAstz7JnQGA	Michael Jackson	['Performing arts', 'Music', 'Pop music']	NA	NA	7	37211436	19200000	https://yt3.ggpht.com/a/AATXAJxBB6CQQqAbB8zodHdto8LbNJPTjOA2zgKAzjjv5xo=s800-c-k-c0x00ffffff-no-rj-mo
UCe52oeb7Xv_KaJsEzcKXJJg	MBCkpop	['Music', 'Performing arts', 'Pop music', 'Music of Asia']	NA	NA	38852	6439692777	8760000	https://yt3.ggpht.com/a/AATXAJy_Oi3hDOmmF4kcUUOLlr8mVpICzCim-QEeqPEkbA=s800-c-k-c0x00ffffff-no-rj
UCsT0YIqwnpJCM-mx7-gSA4Q	TEDx Talks	['Lifestyle (sociology)', 'Society']	NA	NA	159179	5041015569	27800000	https://yt3.ggpht.com/a/AATXAJzsYKEbT4zTwzvH_4mm9wkQplPoKafVKOqR7wsXAQ=s800-c-k-c0x00ffffff-no-rj
UCtCRIhWVXiQDEp22k8z98-g	The X Factor USA	['Entertainment', 'Performing arts', 'Music', 'Television program']	NA	NA	802	1480209172	4610000	https://yt3.ggpht.com/a/AATXAJzxytfc17OZ0GCuoUg8aYWihBUVaghSnPyM9L26ptY=s800-c-k-c0x00ffffff-no-rj
